text,true_label,pred_label,prob_spam
还有澳贝 伟易达 lala布书等,0,1,0.583859648977121
宁安法院政法干警 老带新 学习交流会,0,1,0.7267743740076538
海外购作者是AmazonMobileCN,0,1,0.643562109862817
你好 我是泸州的一名在校本科大学生 xx岁 男生 希望能够在学习之余做一些兼职工作 如果有合适的工作 可以面议 之前有过家教经历 可以,1,0,0.13131361629337515
支持WindowsHello,0,1,0.7401342826804284
三相声陈嘉丰韩帅规矩论,0,1,0.7221960716660429
陈 我公司的工程款是分期付款的,0,1,0.6810492624271304
家人否认释永信有妻女居委会证实真有其人,0,1,0.8174564785434507
ZVT所有Z都是蟑螂一波转双喷刺蛇,0,1,0.769789923952518
cn天津物流fujian56,0,1,0.6698684326943213
定位标准为零售价格约1500元上下的产品,0,1,0.5046906306346697
授课地点 北大南门资源楼西楼46号2309室,0,1,0.8708325234006361
信用卡纯白户可以做了 光大纯白及时办理 称口子没关几天的事 望及时办理 xxxxxxxxxxx xxxxxxx,1,0,0.4257745724043185
玩转太仓采摘季明信片发行 玫瑰庄园来了大家伙,0,1,0.7405139484867775
呲牙 呲牙 呲牙这个月月入过万的代理数一数二 钞票 钞票 钞票明天就是总结七月份的招聘冠军前五位,0,1,0.5375930290805848
加微信lovehoneybaby2015,0,1,0.7909630186542269
日代拼邮 新谷酵素加强版 碧柔水感防晒 池田模范堂小儿感冒药 资生堂六角眉笔 allie防晒 ipsa流金水,0,1,0.5248876465775519
悦诗风吟家xxxx限量节日版温泉碳酸系列套盒,0,1,0.9516683647291142
享有投资收益的权 责 利三权统一体,0,1,0.8003823385718712
xxxx年xx月xx日潮州朱泥壶金魄系列 始于宋 盛于明的紫砂壶,0,1,0.8642742430640051
咱们要咨询婚纱照七夕套餐活动吗,0,1,0.7871039110765565
丹阳酒厂 旦阳 牌榜上有名,0,1,0.8126948114343366
xxxx年xx月x日开国大典后,0,1,0.8313318284571336
将重达xxxx吨钢箱梁一次性成功顶推xx,0,1,0.7079475690248616
全欧疯抢Stellamccartney,0,1,0.7488432271880414
所以对我而言三千世界自此再无夏末,0,1,0.5148425247669232
每天忙碌于健身美容旅游事业,0,1,0.6395950169348518
会场交通 x xx xxx路至溪隐社区站往东xxx米,0,1,0.590723654286511
幸福蓝海国际影城仪征店x月xx日排片表,0,1,0.8106825683499609
MrGym体能训练工作室欢迎你,0,1,0.6273106506290869
往返的车费一个人才需150元,0,1,0.5826037735917653
上期主买龙三千鸡两千 只中鸡和其他肖没中特我倒输点 你上期有收也赚两三百呀 龙的地方已错几期下期还要跟 中的机会大 你最好明天就收,1,0,0.24268359429991293
又一家高大上精装修mageline轻奢高端护肤专卖店在浙江诸暨市黄金商场地段落成开业了,0,1,0.8791466080650662
感谢潮男黄总 感谢inlove王美女 周美女 杨美美三位大美女 感谢御婚礼小小美女的团队 也要感谢第二次合作的范冰冰御用化妆师杨老师,0,1,0.8625271343956392
华为公司x月下旬起携手农工商超市集团旗下的好德 可的便利店推出,0,1,0.743811854594905
招聘店面銷售員 高中以上学历,0,1,0.8207168084806871
我凭什么给你帮忙免费做设计,0,1,0.517602380521797
浙江农信明星大堂经理投票活动,0,1,0.5643931563399603
有赞微小店 很适合手机网购族哦,0,1,0.5487164245698347
xxxx年x月由五粮液酒厂兼并,0,1,0.5403531104973391
祝THEFIGHTINGBOYS成立两周年快乐,0,1,0.8710581668550333
含迪拜红色沙漠冲沙 八星皇宫美食订餐费 迪拜帆船美食订餐费 哈利法塔门票 亚特兰蒂斯美食订餐费,0,1,0.6921569436908831
襄阳爱尔眼科医院全院医护人员欢聚一堂,0,1,0.8443102749703761
在WV会员网站只订购旅游套餐 机票或酒店等,0,1,0.8411244017823042
医院职工可为子女免费申请此项目,0,1,0.6831125608052362
奢侈信息咨询wechatid,0,1,0.5863259452631561
美茹微信ZHH19871230小金花瘦脸面膜和其他瘦脸产品,0,1,0.7688539189962589
表审计 各类专项审计 资产评估 注册 代帐等 肖杰 xxxxxxxxxxx 永远在鹏城 永远做朋友,1,0,0.1994244977414203
夏季新款欧美街头高档女装牛仔扎染水洗渐变廓型蝙蝠袖薄款短外套,0,1,0.5216196579975992
如没有联系电话13116982902,0,1,0.6529861993797911
吴江吾越 吴中永旺 木渎天虹 平江万达 新光天地,0,1,0.8666257279495494
中国平安连续整合旗下业务或预示分拆上市提速科斯伍德投资设立电子商务公司打造印刷耗材综合销售平台,0,1,0.5301412678154287
工作地点广饶佳乐超市x楼卖数码产品,0,1,0.7667214451281122
术前手术要价xxx元术后xxxx多,0,1,0.5774136665612772
留意小数及小尾 马龙虎猴鼠狗 三期之内必开x x其,1,0,0.4614707710761082
广州的商铺行业更接近于资本主义,0,1,0.5456886427011156
福建漳州府诏安县铜山的谢光玉,0,1,0.5658920983113289
等待海边日出 微笑以及实践的正式开工 跳跳 跳跳Fighting,0,1,0.5372462381056737
可获得最高20000的IPOS,0,1,0.7664466461217528
最近好吗 有上好的茶叶 还是原来的味道 你懂的 xxxxxxxxxxx广 佛 常经理,1,0,0.18192441451021021
收纳架上与儿童房 书房的整体色彩达成呼应的惊喜,0,1,0.6244133491661394
东方锦鯉 上海 拍 卖 會 x月xx日,1,0,0.4882408731293294
人红是非多,0,1,0.5164481877013308
你看到的不是广告 是大把的钞票 经营xx年的阜阳知名装企 全国装修百强企业 同济装饰 这次活动的优惠力度 空前绝后 错过这次 下,1,0,0.3409617162631311
北京市中级人民法院通知您 您与浙江卫视 奔跑吧兄弟 提交了一份领奖协议书 没有按照领奖合同去领取您的奖项照成您是违约用户 浙江卫视 奔,1,0,0.28271696356487575
紧凑的床头柜设计以及衣柜位置,0,1,0.584596915852804
GooglePlayDoraemon哆啦A夢修理工場都幾好玩,0,1,0.5958115205280304
杭州史陶比尔 太仓琥珀 优尼泰克等公司的采购朋友们,0,1,0.6311466640165512
uv平板打印机 任何材质都可以打印 直接喷墨打印 无需制版出菲林 无需套色 李先生 xxxxxxxxxxx,1,0,0.2734561890526845
夜黑风高 坐标 北京IC咖啡FIDO联盟北京站活动如约发起,0,1,0.5714459956876632
重要通知 请今天晚上过了元宵节不知道去哪玩得朋友们注意啦 皇后酒吧给你饭后得精彩 有神秘得韩国团队等着你 抢台热线xxxxxxxxxxx,1,0,0.1195621459596136
x 温热橄榄油浸泡双手防止出现倒刺,0,1,0.9312866749333356
泗阳开元名都大酒店周末自助餐来啦,0,1,0.8430086689500043
选择置业顾问会直接影响到将来是否能买到一套满意的好房,0,1,0.5995572873769978
目前从事高端女子spa美容行业,0,1,0.6056169330014628
是武昌理工学院商学院投资1201班学生,0,1,0.5878771558167311
地址 江汉路悦荟广场B座首层155号商铺,0,1,0.9570334804298932
过年好 你接听过我的电话 党干的坏事太多太多了 它会招来灾难的 你看现在灾祸 社会问题真是太多了 高官也纷纷落马 这就是天在灭它 人们已经认清了这一点 都在退出它的组织 不和它沾光 我用鸿运这名字帮你把党组织 团或少先队退出了 好吧 祝福你们全家,1,0,0.007822263640612151
四柱杀兔狗 杀红单 杀x尾 指南 兰绿双色来中特 双数今期错不了 杀绿双 杀兔猴 杀x尾 杀x合 第一面是猫坐在树桩上 地上有苹果 有树 第二面是一个人想抓地上跑的鸡 地上有苹果 有荷花 有树 第三面是一个老鼠爬在树上 有草开花了 有石头 猪狗马猴牛鼠羊蛇 上错猪猴羊兔牛虎鼠蛇 上错牛蛇马鸡猪猴虎,1,0,0.4095547122299764
有行业结果企业家亲临现场 分享业绩增长秘诀 x月x x日 杭州 营销进化论 全新升级归来 挑战年后业绩新高潮 就等你来参加 报名,1,0,0.14891448296797596
万 变 仪 随心所欲 不要练习 可玩宝子,1,0,0.3174960296096997
元宵节快乐 在给你一次今晚一菠稳 明天表示xxx元 谁蒙谁诛 九 族 考虑好能做到找xxxxxxxxxxx刘先生 谢绝小人,1,0,0.46142715493881137
xxx期精版个十位 人虽小 排名大提示 双进双出送你一句话 身怀绝技扬四方,1,0,0.2940839548209694
有兴趣的可以加扣1074358902快来一起挣钱,0,1,0.5305476548184196
小李子答曰 今天外面真棒,0,1,0.8395305521649435
翁源诚信摩托车行现推出活动,0,1,0.6770380538926131
智城好声音第四期强势再袭HIGH爆全场,0,1,0.5143270826032151
恭喜 你已被中央卫视 出彩中国人 栏目后台抽到 已获得奖金xx x万元及苹果电脑一台 登陆 cyerk com 查收 识别码xxxx,1,0,0.44745196309902324
江北北区锦城通讯4G特惠手机促销活动,0,1,0.9437073085350599
diko迪凯高煎药壶分体中药壶全自动陶瓷养生壶电砂锅药器罐中药煲,0,1,0.838482121420783
中国电信发布 天翼4G 品牌,0,1,0.6774985036425728
五年后xxx 回购 十年后xxx 的回购 是目前政策好 又最具有升值潜力的旺铺 地址xxx国道和芦庵公路交接口 天桥那里 往北,1,0,0.46724965623465964
大哥 兄弟刚接了个新场子人民路xxx号 宝丽金 ktv最新的玩法吸引了整个温州 妹子漂亮 服务周到 还有与众不同的玩法 有空来体验 光头,1,0,0.24245350029794976
x元 公斤 绿豆xx元 公斤均与上周持平苏果大豆油x升 桶装xx,0,1,0.9138621528220259
咨询个股找秧我助理王老师,0,1,0.6917537063283163
財新中國x月PMI終值下修至xx,0,1,0.6480544159022932
北京市人民法院 杨光凯 您好 中国好歌曲栏目组 把您的失信书传来本法院起诉您故意破坏本次活动的名誉 我们核对是你个人填写的信息 确实,1,0,0.1197221367368051
北京市法院通知 尊敬的田皓宇 我是歌手第三季 向本法院提交法律诉讼材料 您目前涉嫌违约合同 请你及时解除合同 本院给,1,0,0.10986411929021359
项目来源 中桥融资担保有限公司,0,1,0.5166372372296295
除此还有防晒 金盏花250ml 身体乳 手霜 晚霜等赠送,0,1,0.771472900562305
您好 我们是浙江展达金融服务集团 前身为浙江展达投资管理有限公司 我们公司是一家专业第三方投资理财信息中介服务平台 主要从事债权投资居,1,0,0.3407026643157268
检票后xxx多号人如 泉水般 涌入,0,1,0.661247980673806
尝试一次AmazonShopbop,0,1,0.6389092087016017
无锡恒隆广场xx楼体验店欢迎您,0,1,0.9163074025207792
云南销毁600余吨走私 僵尸肉 价值1300万,0,1,0.5235997296885812
医生你好 我是杭州圆梦医疗科技有限公司的刘编辑 可以帮你代写代发浙江省一二级医学论文 前期可以不收定金 手机号可加微信 QQ xxxx,1,0,0.44807066293578723
金蝶等ERP系统专业销售条码相关产品 扫描器 条码打印机 碳带 标签,0,1,0.5555450970345595
华冶向阳里您家xx 户型方正 两室朝南 动静分区 客餐厅一体更显大气 但厨房小阳台不好利用 阳台连卧室私密性较差 可考虑把小阳台纳入厨,1,0,0.3247354048535155
激活并消费x笔xxx元以上金额,0,1,0.8965086108769256
我是你的健康顾问兼心理医生,0,1,0.6708713476389042
浙江美术馆 程泰宁 项目,0,1,0.5548411257088934
松诺小厨 大麦若叶系列甜品清凉上市,0,1,0.7442458027801444
满400送价值188元衣服一件或口水巾一条,0,1,0.9532951317946197
平连码 取码一个三十七,1,0,0.1728636003164245
我们公司近期开展 遇见更好的自己 太平梦想星搭档精英招募计划 十万年薪起步 前景广阔 时间自由 财务自由 免费旅游 学习培训 广交,1,0,0.48752491824398914
九鼎投资推出的借贷宝推广我已经陆续领到奖金啦,0,1,0.5520110072976405
从今天起,1,0,0.5
jua融资xxx万的理财产品,0,1,0.7597363620252667
六合彩今天主功,1,0,0.20531084091413596
您好 冒昧打扰 龙艺彤 xx岁 x米xx 肤白貌美 湖南永州人 现深圳信息学院学子 无奈家境窘迫无法完成我的大学梦 但我不想放弃遂求助,1,0,0.05850917199996942
连云港美的中央空调介绍其次面积要够,0,1,0.7180030972085714
中国太平人寿保险公司是很棒的公司,0,1,0.5041385019721525
就能享用艾娜价值92元的下午茶套餐,0,1,0.7946418578697289
x类机构xxx万人迁出北京城六区,0,1,0.5257918198024476
来王府井淘汇新天购物中心体验一把真正的夏日淘醉盛宴,0,1,0.8154048202981055
和蛋黃哥喝杯茶期間限定茶館X展覽夯,0,1,0.606589545032845
总共x架飞机会持续航行到xxxx年x月,0,1,0.6037373900761622
徐州万达百货百家业主全部撤柜,0,1,0.647073863848355
斯坦福购物中心的SONY专卖店关门大吉了,0,1,0.7379593724847282
PTR彼得罗夫玫瑰面膜 玫瑰是女人最好的朋友之一,0,1,0.717143387678911
你好 平安综合金融集团 招聘岗位有 讲师 管理 销售 人力资源 助理 会议接待 文员,1,0,0.46103063015321377
宽阔 善待他人 按照真善忍做人 真善忍多顺啊 一顺百顺 事事顺 现在有一百多个国家一亿多人修炼法轮功 许多教授 博士都修 能不好吗 他,1,0,0.001683697787428419
报名时间 xxxx年x月xx日 xx日 xx日共三天,0,1,0.9768109287124807
我是xxx xxxxxxxx刘先生 苐xxx祺 出 兰 菠 请下两千 明天表示xxx元下祺继续 谁蒙谁 绝 子 保留信息,1,0,0.18660526513808842
包头众锐大众进口汽车现已正式开启东正金融购车业务 超低手续费 一年期零利率 审批更快 一站式服务,0,1,0.9818209860849456
xxxxx残忍的告诉我只有xxx兆了,0,1,0.5320964617164197
xxxx年 圆梦计划 开始报名啦,0,1,0.7801768702499219
Newbalance男式跑鞋超值特价,0,1,0.9766992069441407
CP1蛋白质营养针剂护发膜 韩国美发沙龙专用,0,1,0.6491811418095599
德众金融特举办 皖风徽韵 源远流长 致我心中最美的安徽符号 活动,0,1,0.6335369827377081
x月xx日xx xx胶宁高架路东向西车多,0,1,0.9359385548161274
本公司招聘私募基金经理 资产证券化项目经理 待遇从优,0,1,0.8379141200989587
xx年考研没有过咋办 加qqxxxxxxxxx 精准操作 完成你的心愿,1,0,0.36218450791358625
环城西路xx号楼下一家卖大东鞋的,0,1,0.5456340546133204
办业务期间还在玩微信抢红包,0,1,0.5653773829051434
门联 一四来开 本期特码必开双 鸡前虎尾必中特 我今晚不买了 一肖是狗,1,0,0.4516998730564284
溧水至高淳及回程发车时间调整,0,1,0.50786811905508
茶叶店招聃女工,1,0,0.5
卫生间的设计秉承了简约 时尚的宗旨,0,1,0.6137978604651252
pvc壁纸 无纺壁纸 纯纸壁纸 纱线壁纸 功能性除甲醛壁纸等,0,1,0.5993527769875134
更好的体验详情请咨询当地 挚翔商贸旗舰授权体验店,0,1,0.7316235397083745
商务区内供热能力突破xxxx万方,0,1,0.6025139862118215
司 香港金融管理局应大陆政府要求 共同签署 港彩一码 内幕资料 为中国大陆彩民提供香港赛马会内部六合彩一码中特准确信息 中奖率能达到百,1,0,0.12926478830857682
省司法厅 省戒毒管理局筹办,0,1,0.5492081623600121
不是由中共的伪劣戏而是否灭中共 而是由巨人的私仇必须灭绝中共 虽然中共是世界最佩服的黑客盗窃国家 头脑简单四支发达 如利剑 隐形战机,1,0,0.001200113180827939
今晚有六合彩開 現在给你 xx,1,0,0.39950220961654315
今后不用麻烦去 奥 门了,1,0,0.38774572436100513
xx米宽双向x车道的青竹湖大道,0,1,0.7993586168973277
东北风x xx岁男女孩篮球训练x x日火爆开始 训练内容 篮球技能训练 协调性训练 体能训练 灵活性训练 通过篮球训练 增长身高,1,0,0.10398210792841159
中长款半透明棉质衬衫可做防晒服三色可选均码 肩宽xx袖长xx胸围xxx前长xx后长xx,0,1,0.83468858650519
现在起不需要排队苦等xx日排期不需要x,0,1,0.7033109979692402
小额贷款保证保险支持的贷款对象为三类人群,0,1,0.729501636946875
xxxx年x月xx日早上x点xx分,0,1,0.7141070177294295
RebeccaMinkoff瑞贝卡明可弗MABTote经典大号挎包两色新低 123,0,1,0.7588309365773349
全部商务楼宇共新增注册企业xxx家,0,1,0.5116213018762462
汽车养护汽油添加剂十大品牌维环节油宝,0,1,0.548662053088417
免费当日速递 首单满 50减 20Amazon,0,1,0.7442640922418378
泰戈尔新的一天,0,1,0.5528905780213144
刘思思九岁 手机号码15038492764 13651066954,0,1,0.7237258736610082
本酒店提供基本洗漱用品 毛巾 拖鞋 烧水壶 电吹风等 当地插座为两眼扁头 一般手机无需转换器 日元可在国内银行兑换 或到当地用银联卡直,1,0,0.35756153127121193
马刺的荣誉之路回顾马刺以往的泪水和鲜花,0,1,0.5540598643313746
所有的周末都用来上班装修和往返京津,0,1,0.5631020529583144
报刊行第五站 沛县图书馆,0,1,0.5962487375248209
老板想继续跟我料帮冲点话费我一直发信息两个半波x粒码给你中大钱 请相你黄生,1,0,0.3423257570266363
金丰元智雍商学院 企业资本落地班 与其他机构的不同 x金丰元智雍商学院中国唯一一家金融资源供应商 由红杉资本 中植集团 国金证券 优势资本等xx家投资金融机构组成的综合性金融服务平台 x平台借鉴美国专业的金融服务模式 本土化运作 为中国的民营企业家提供 金融培训 金融顾问 金融落地一站式服务 x让每位企业家在平台上实现自身企业金融的导演 本期x月xx xx日开班 赵刚 敬xxxxxxxxxxx,1,0,0.07814768708046146
输入我的推荐人代码 xxtssx 就可以获得超值魔幻卡,0,1,0.6482164188739287
常州市天宁区前后北岸社区举行 阳光夏令营 活动,0,1,0.5330486235135229
因业务需要现招聘儿童乐园营业员一名,0,1,0.6068624899387068
八月四号店主生日当天美瞳全场八折好不好,0,1,0.9937103678178061
乐亭微生活免费商家推广软件 商家的任何活动包括代金券的发放 砸金蛋赢奖 都可以在本平台实现 可在百度助手 xx手机助手 xxx手机助手 小米手机助手等软件市场输入乐亭微生活免费下载App 比纸质媒体更好的增加商家与顾客的互动性 如有问题请打xxxxxxxxxxx了解,1,0,0.17868392512776768
Nexus系列的鼻祖NexusOne,0,1,0.5296383482024017
电视购物同款韩国正品魅颖魔白身体乳魅影磨白润肤乳xxxml买x送一买xx送x 白皙身体乳x,0,1,0.8920661861173637
xx 长春街头乞丐换衣交接,0,1,0.8449633197571749
集儿童游乐运动健身亲子互动主题活动为一体专注为孩子提供安全快乐的游戏空间,0,1,0.5372900153504286
x月x日下午 西湖谈酒 的老台门黄酒 茴香豆 温酒器 酒筹 酒牌等都已经到位,0,1,0.6972055549492742
我们公司结合全国著名主持人乐嘉老师推出一套 色眼识人 系统 通过测试 有指定的分析师对您的性格进行分析 科学的得出您性格的特点 帮助您了解自己 提供与人交往的合理建议 想了解自己性格请联系我 电话xxxxxxxxxxx薛静,1,0,0.24036116745305672
今晚尾班亚冠火爆英伦德杯赛事不断 陈谭新大赛视点近x中x 朱金伟连中x场当旺 大富翁最新推介已发布请上网或短信接收 把握周中盈利良机,1,0,0.1868224712597277
地址在镇江市润州区西津渡小码头街62号,0,1,0.8463901921415166
英语口语轻松练 千万学生都在用的口语练习 下载翼校通客户端即可免费用 分享还有大礼包 您的翼校通账号是您的手机号码 密码请通过 忘记密,1,0,0.3627719029066667
rain 唐嫣 罗晋 迪丽热巴等男神女神集体卖萌耍宝,0,1,0.817860803978669
三二归期一可待 一八相通落一边 送单一买中特 歇后语 狗嘴上贴对联 没门 无门 转弯 那里佛像最少 南边 南无啊弥陀佛嘛,1,0,0.1561854914783831
四川金隆投资管理有限公司金隆生态木地板,0,1,0.5492329417455876
x号不知道去哪了 这有别人没有的酸奶机 有别人没有的案例 有别人没有的才料有别人没有的实恵 万达周六下午一点xxxxxxxxlxx 金舍,1,0,0.03758447703289832
兄弟们 我现在是深圳家云智能科技有限责任公司上海总代理 为地产商提供智能社区 智能办公 智能酒店 智能家居产品设计及整体规划方案 对商,1,0,0.3189042343452697
哥哥你好 在忙吗 我是一个姐姐把你号码给我的 哥哥我家里出了点事情想请哥哥帮我一个忙好吗 我也不好意思跟哥哥打电话 可是我家里真的不好,1,0,0.028393967818528154
笨鸟先飞关你一句话 笑声不绝就手观xxx期精版个十位 蛇 xx本向西 偏,1,0,0.4030839808351848
福州马尾新城最大购物中心即将完工,0,1,0.6147615521521468
好活动 3折限时抢苹果干细胞美白嫩肤蚕丝面膜贴 推荐给你,0,1,0.6246409663330712
通知 新学期伊始 英语语言服务联盟ELSL面向全校大一新生开始招新了 想与国际接轨吗 想秀出你们精湛的口语吗 想和国际展商对话吗 最最关键的是 想提高自己英语的应用能力吗 那就不要犹豫了 快快来报名吧 想要报名的同学 请在x月xx日之前回复我,1,0,0.19976684721005514
滚滚 欲罢不能 植物细胞HB养肾通 绝对是一款让男人心跳女人尖叫的产品 让您真正意义上回到xx岁的激情活力 植物细胞HB养肾通 被,1,0,0.03228132973551758
最主要的是还有温泉药浴非常贴心,0,1,0.5544102413382116
本周xx名xxx元加油卡的幸运得主已新鲜出炉,0,1,0.9292382092188944
地址 栖霞区尧化门街179号,0,1,0.9284951820070487
150多名境内外客商参加对接洽谈,0,1,0.6468939637294406
汽车制造商需要 抱团取暖,0,1,0.5308799143837128
大哥好 在忙吗 我是凌凌 是位音乐学校钢琴系的一名漂亮的女孩 有着天生丽质 皮肤白皙的美貌 学校分配出来实习 可实习的地方非常的不好 a,1,0,0.03247508833449095
大到大型物流基地 医疗机构,0,1,0.7237591689974521
xx期 挂xx 爆狗 挂牌出肖 龙猴羊马鼠猪 狗跳猪出圈 二二得三二 欲钱买人鬼不象 猜无问当官娶妻 福星高照,1,0,0.16869274901070194
一一出特龙虎来 特码合数定是单 原来不言为着它 生肖如今以看好 三九左右开,1,0,0.24658323934009607
D5安德拉什大街是布达佩斯标志性的林荫大道,0,1,0.5918066689241822
xxxx中超联赛第xx轮 xxxx,0,1,0.7097546340525503
bibibibi后得出结论价格高房子不合住,0,1,0.6089574147995754
大哥 您好 我是上海优购中心健康客服吴蕾 美国勃金Vx男根活性肽 重振男人雄风 让女人夜夜惊叫 增强硬度 让她更充实 耐力持久,1,0,0.3537678425428244
现政权现在的侵占本就有限的耕田林地盖房,0,1,0.8524023321199847
丽江唯一视觉大量招聘门市选片师化妆师礼服师摄影助理,0,1,0.6190300078768014
各位亲爱的VIP加点劲儿給点力一起让数字专辑破个百万吧也是饭界良心,0,1,0.5484821707476082
91克圈口大小可调节1120 支持任何国检,0,1,0.8151319212520947
电话 6291255 6291812,0,1,0.9036531083642929
林肯路1111号渴望大胆 淳朴 永恒,0,1,0.7830366605418744
weishenmene6456我微信,0,1,0.5158901314628634
您好 内部发行 秘戏图大观 全面记录了从西元前xxx年至清代 印度 日本人的激情隐私图近xxxx幅 台湾原版铜版纸彩印 给您留两套吧 小陆,1,0,0.20836210753201126
xx日至xx日马台街社区社工来到下关大厦,0,1,0.605632089999986
张敏xxxx年x月x日出生于上海,0,1,0.8488083801192279
家装顾问陶宏宇分享了怡海花园富润园尾期施工的信息 竣工验收了,0,1,0.6279457241716834
三峡商报 发布招聘招商出租转让公告声明投资理财租赁清洗等生活资讯效果好 咨询电话xxxxxxxxxxx,1,0,0.4694209654852902
亲们 本人开店了 做彩钢瓦呢 有需要做的或者亲戚要做的 帮忙介绍下 谢谢了,1,0,0.44961446267498334
吉安电视台 明星小主持开学啦 全国口才名校 著名播音老师任教 让您的孩子敢说 会说 能说 对x xx岁孩子限额招生 详询xxxxxxx,1,0,0.43772925600878665
具体上课时间 x月xx日至xx月底,0,1,0.9449454805123186
尊敬的客户 我们公司 畅赢人生 产品 缴费期满即领钱 交多少领多少 保本保息保养老 畅赢人生是 在高利率环境下设计的一款给客户提供长期稳健 较高回报的年金产品 然而 现在我国已进入降息通道 继续 销售会对公司造成巨大压力 为了保证原有客户既得利益 我们不得不进行限时停售 好东西要向好朋友推荐 畅赢人生是相当不错的选择 泰康人寿 马海霞 电话xxxxxxxxxxx,1,0,0.4300750196590784
VIVO手机即赠送水壶一个,0,1,0.8121203150327094
哥 最近在哪 有时间吗 重庆来了几个极品美女 条件非常优秀 方便的话看我微信 摇摆时钟 的朋友圈 才跟新了 如果没有加我微信 我也可发,1,0,0.04176904139144662
填精潜阳固濇法 熟地x两砂仁末x钱拌 鱼鳔胶x两 炙龟板 煅牡蛎 炒山药 莲肉去心 菟丝子酒煑烂焙干 茯苓各x两,0,1,0.5937328900845673
授课人 思魅贸易金牌讲师 玫瑰丽人时间 今晚八点你平时出门会使用彩妆产品么,0,1,0.5334444285883444
张钦锋同学祝你科三顺利通过,0,1,0.5823394858747143
并于xx日下午移入黄海南部海域,0,1,0.7570879206318545
蒙发利获公司董事增持xxx万股,0,1,0.8165421448234974
哥新年好 我身材超好的 皮肤和牛奶一样嫩白 个子不高不矮 我叫姚莉 希望和你做长期朋友,1,0,0.42298837261169886
采用镜面抛光的Cromarganxx xx优质不锈钢,0,1,0.6492729646731016
x月xx号中午与我们一起关爱环卫工人,0,1,0.8163966720903281
来个日光浴是非常惬意的享受,0,1,0.7040041179997146
原价出售红米note移动增强版手机,0,1,0.846659031407673
法i伦大法好真善忍好,1,0,0.28645348157722406
